sentence_id,words,labels
117,1967,O
117,Middle,B-LOC
117,East,I-LOC
117,war,O
117,.,O
118,Israeli-Syrian,B-MISC
118,peace,O
118,talks,O
118,have,O
118,been,O
118,deadlocked,O
118,over,O
118,the,O
118,Golan,B-LOC
118,since,O
118,1991,O
118,despite,O
118,the,O
118,previous,O
118,government,O
118,'s,O
118,willingness,O
118,to,O
118,make,O
118,Golan,B-LOC
118,concessions,O
118,.,O
119,Peace,O
119,talks,O
119,between,O
119,the,O
119,two,O
119,sides,O
119,were,O
119,last,O
119,held,O
119,in,O
119,February,O
119,.,O
120,"""",O
120,The,O
120,voices,O
120,coming,O
120,out,O
120,of,O
120,Damascus,B-LOC
120,are,O
120,bad,O
120,",",O
120,not,O
120,good,O
120,.,O
121,The,O
121,media,O
121,...,O
122,are,O
122,full,O
122,of,O
122,expressions,O
122,and,O
122,declarations,O
122,that,O
122,must,O
122,be,O
122,worrying,O
122,...,O
123,this,O
123,artificial,O
123,atmosphere,O
123,is,O
123,very,O
123,dangerous,O
123,because,O
123,those,O
123,who,O
123,spread,O
123,it,O
123,could,O
123,become,O
123,its,O
123,prisoners,O
123,",",O
123,"""",O
123,Levy,B-PER
123,said,O
123,.,O
124,"""",O
124,We,O
124,expect,O
124,from,O
124,Syria,B-LOC
124,",",O
124,if,O
124,its,O
124,face,O
124,is,O
124,to,O
124,peace,O
124,",",O
124,that,O
124,it,O
124,will,O
124,answer,O
124,Israel,B-LOC
124,'s,O
124,message,O
124,to,O
124,enter,O
124,peace,O
124,negotiations,O
124,because,O
124,that,O
124,is,O
124,our,O
124,goal,O
124,",",O
124,"""",O
124,he,O
124,said,O
124,.,O
124,"""",O
125,We,O
125,do,O
125,not,O
125,want,O
125,a,O
125,war,O
125,",",O
125,God,B-PER
125,forbid,O
125,.,O
126,No,O
126,one,O
126,benefits,O
126,from,O
126,wars,O
126,.,O
126,"""",O
127,Israel,B-LOC
127,'s,O
127,Channel,B-ORG
127,Two,I-ORG
127,television,O
127,said,O
127,Damascus,B-LOC
127,had,O
127,sent,O
127,a,O
127,"""",O
127,calming,O
127,signal,O
127,"""",O
127,to,O
127,Israel,B-LOC
127,.,O
128,It,O
128,gave,O
128,no,O
128,source,O
128,for,O
128,the,O
128,report,O
128,.,O
129,Netanyahu,B-PER
129,and,O
129,Levy,B-PER
129,'s,O
129,spokesmen,O
129,said,O
129,they,O
129,could,O
129,not,O
129,confirm,O
129,it,O
129,.,O
130,The,O
130,television,O
130,also,O
130,said,O
130,that,O
130,Netanyahu,B-PER
130,had,O
130,sent,O
130,messages,O
130,to,O
130,reassure,O
130,Syria,B-LOC
130,via,O
130,Cairo,B-LOC
130,",",O
130,the,O
130,United,B-LOC
130,States,I-LOC
130,and,O
130,Moscow,B-LOC
130,.,O
132,Polish,B-MISC
132,diplomat,O
132,denies,O
132,nurses,O
132,stranded,O
132,in,O
132,Libya,B-LOC
132,.,O
133,TUNIS,B-LOC
133,1996-08-22,O
134,A,O
134,Polish,B-MISC
134,diplomat,O
134,on,O
134,Thursday,O
134,denied,O
134,a,O
134,Polish,B-MISC
134,tabloid,O
134,report,O
134,this,O
134,week,O
134,that,O
134,Libya,B-LOC
134,was,O
134,refusing,O
134,exit,O
134,visas,O
134,to,O
134,100,O
134,Polish,B-MISC
134,nurses,O
134,trying,O
134,to,O
134,return,O
134,home,O
134,after,O
134,working,O
134,in,O
134,the,O
134,North,B-MISC
134,African,I-MISC
134,country,O
134,.,O
135,"""",O
135,This,O
135,is,O
135,not,O
135,true,O
135,.,O
136,Up,O
136,to,O
136,today,O
136,",",O
136,we,O
136,have,O
136,no,O
136,knowledge,O
136,of,O
136,any,O
136,nurse,O
136,stranded,O
136,or,O
136,kept,O
136,in,O
136,Libya,B-LOC
136,without,O
136,her,O
136,will,O
136,",",O
136,and,O
136,we,O
136,have,O
136,not,O
136,received,O
136,any,O
136,complaint,O
136,",",O
136,"""",O
136,the,O
136,Polish,B-MISC
136,embassy,O
136,'s,O
136,charge,O
136,d'affaires,O
136,in,O
136,Tripoli,B-LOC
136,",",O
136,Tadeusz,B-PER
136,Awdankiewicz,I-PER
136,",",O
136,told,O
136,Reuters,B-ORG
136,by,O
136,telephone,O
136,.,O
137,Poland,B-LOC
137,'s,O
137,labour,O
137,ministry,O
137,said,O
137,this,O
137,week,O
137,it,O
137,would,O
137,send,O
137,a,O
137,team,O
137,to,O
137,Libya,B-LOC
137,to,O
137,investigate,O
137,",",O
137,but,O
137,Awdankiewicz,B-PER
137,said,O
137,the,O
137,probe,O
137,was,O
137,prompted,O
137,by,O
137,some,O
137,nurses,O
137,complaining,O
137,about,O
137,their,O
137,work,O
137,conditions,O
137,such,O
137,as,O
137,non-payment,O
137,of,O
137,their,O
137,salaries,O
137,.,O
138,He,O
138,said,O
138,that,O
138,there,O
138,are,O
138,an,O
138,estimated,O
138,800,O
138,Polish,B-MISC
138,nurses,O
138,working,O
138,in,O
138,Libya,B-LOC
138,.,O
140,Two,O
140,Iranian,B-MISC
140,opposition,O
140,leaders,O
140,meet,O
140,in,O
140,Baghdad,B-LOC
140,.,O
141,Hassan,B-PER
141,Hafidh,I-PER
142,BAGHDAD,B-LOC
142,1996-08-22,O
143,An,O
143,Iranian,B-MISC
143,exile,O
143,group,O
143,based,O
143,in,O
143,Iraq,B-LOC
143,vowed,O
143,on,O
143,Thursday,O
143,to,O
143,extend,O
143,support,O
143,to,O
143,Iran,B-LOC
143,'s,O
143,Kurdish,B-MISC
143,rebels,O
143,after,O
143,they,O
143,were,O
143,attacked,O
143,by,O
143,Iranian,B-MISC
143,troops,O
143,deep,O
143,inside,O
143,Iraq,B-LOC
143,last,O
143,month,O
143,.,O
144,A,O
144,Mujahideen,B-ORG
144,Khalq,I-ORG
144,statement,O
144,said,O
144,its,O
144,leader,O
144,Massoud,B-PER
144,Rajavi,I-PER
144,met,O
144,in,O
144,Baghdad,B-LOC
144,the,O
144,Secretary-General,O
144,of,O
144,the,O
144,Kurdistan,B-ORG
144,Democratic,I-ORG
144,Party,I-ORG
144,of,I-ORG
144,Iran,I-ORG
144,(,O
144,KDPI,B-ORG
144,),O
144,Hassan,B-PER
144,Rastegar,I-PER
144,on,O
144,Wednesday,O
144,and,O
144,voiced,O
144,his,O
144,support,O
144,to,O
144,Iran,B-LOC
144,'s,O
144,rebel,O
144,Kurds,B-MISC
144,.,O
145,"""",O
145,Rajavi,B-MISC
145,emphasised,O
145,that,O
145,the,O
145,Iranian,B-MISC
145,Resistance,B-ORG
145,would,O
145,continue,O
145,to,O
145,stand,O
145,side,O
145,by,O
145,side,O
145,with,O
145,their,O
145,Kurdish,B-MISC
145,compatriots,O
145,and,O
145,the,O
145,resistance,O
145,movement,O
145,in,O
145,Iranian,B-LOC
145,Kurdistan,I-LOC
145,",",O
145,"""",O
145,it,O
145,said,O
145,.,O
146,A,O
146,spokesman,O
146,for,O
146,the,O
146,group,O
146,said,O
146,the,O
146,meeting,O
146,"""",O
146,signals,O
146,a,O
146,new,O
146,level,O
146,of,O
146,cooperation,O
146,between,O
146,Mujahideen,B-ORG
146,Khalq,I-ORG
146,and,O
146,the,O
146,Iranian,B-MISC
146,Kurdish,I-MISC
146,oppositions,O
146,"""",O
146,.,O
147,Iran,B-LOC
147,heavily,O
147,bombarded,O
147,targets,O
147,in,O
147,northern,O
147,Iraq,B-LOC
147,in,O
147,July,O
147,in,O
147,pursuit,O
147,of,O
147,KDPI,B-ORG
147,guerrillas,O
147,based,O
147,in,O
147,Iraqi,B-MISC
147,Kurdish,I-MISC
147,areas,O
147,outside,O
147,the,O
147,control,O
147,of,O
147,the,O
147,government,O
147,in,O
147,Baghdad,B-LOC
147,.,O
148,Iraqi,B-MISC
148,Kurdish,I-MISC
148,areas,O
148,bordering,O
148,Iran,B-LOC
148,are,O
148,under,O
148,the,O
148,control,O
148,of,O
148,guerrillas,O
148,of,O
148,the,O
148,Iraqi,B-ORG
148,Kurdish,I-ORG
148,Patriotic,I-ORG
148,Union,I-ORG
148,of,I-ORG
148,Kurdistan,I-ORG
148,(,O
148,PUK,B-ORG
148,),O
148,group,O
148,.,O
149,PUK,B-ORG
149,and,O
149,Iraq,B-LOC
149,'s,O
149,Kurdistan,B-ORG
149,Democratic,I-ORG
149,Party,I-ORG
149,(,O
149,KDP,B-ORG
149,),O
149,the,O
149,two,O
149,main,O
149,Iraqi,B-MISC
149,Kurdish,I-MISC
149,factions,O
149,",",O
149,have,O
149,had,O
149,northern,O
149,Iraq,B-LOC
149,under,O
149,their,O
149,control,O
149,since,O
149,Iraqi,B-MISC
149,forces,O
149,were,O
149,ousted,O
149,from,O
149,Kuwait,B-LOC
149,in,O
149,the,O
149,1991,O
149,Gulf,B-MISC
149,War,I-MISC
149,.,O
150,Clashes,O
150,between,O
150,the,O
150,two,O
150,parties,O
150,broke,O
150,out,O
150,at,O
150,the,O
150,weekend,O
150,in,O
150,the,O
150,most,O
150,serious,O
150,fighting,O
150,since,O
150,a,O
150,U.S.-sponsored,B-MISC
150,ceasefire,O
150,last,O
150,year,O
150,.,O
151,Mujahideen,B-ORG
151,Khalq,I-ORG
151,said,O
151,Iranian,B-MISC
151,troops,O
151,had,O
151,also,O
151,been,O
151,shelling,O
151,KDP,B-ORG
151,positions,O
151,in,O
151,Qasri,B-LOC
151,region,O
151,in,O
151,Suleimaniya,B-LOC
151,province,O
151,near,O
151,the,O
151,Iranian,B-MISC
151,border,O
151,over,O
151,the,O
151,last,O
151,two,O
151,days,O
151,.,O
152,It,O
152,said,O
152,about,O
152,100,O
152,Iraqi,B-MISC
152,Kurds,I-MISC
152,were,O
152,killed,O
152,or,O
152,wounded,O
152,in,O
152,the,O
152,attack,O
152,.,O
153,Both,O
153,Iran,B-LOC
153,and,O
153,Turkey,B-LOC
153,mount,O
153,air,O
153,and,O
153,land,O
153,strikes,O
153,at,O
153,targets,O
153,in,O
153,northern,O
153,Iraq,B-LOC
153,in,O
153,pursuit,O
153,of,O
153,their,O
153,own,O
153,Kurdish,B-MISC
153,rebels,O
153,.,O
154,A,O
154,U.S.-led,B-MISC
154,air,O
154,force,O
154,in,O
154,southern,O
154,Turkey,B-LOC
154,protects,O
154,Iraqi,B-MISC
154,Kurds,I-MISC
154,from,O
154,possible,O
154,attacks,O
154,by,O
154,Baghdad,B-LOC
154,troops,O
154,.,O
156,Saudi,B-MISC
156,riyal,O
156,rates,O
156,steady,O
156,in,O
156,quiet,O
156,summer,O
156,trade,O
156,.,O
157,MANAMA,B-LOC
157,1996-08-22,O
158,The,O
158,spot,O
158,Saudi,B-MISC
158,riyal,O
158,against,O
158,the,O
158,dollar,O
158,and,O
158,riyal,O
158,interbank,O
158,deposit,O
158,rates,O
158,were,O
158,mainly,O
158,steady,O
158,this,O
158,week,O
158,in,O
158,quiet,O
158,summer,O
158,trade,O
158,",",O
158,dealers,O
158,in,O
158,the,O
158,kingdom,O
158,said,O
158,.,O
159,"""",O
159,There,O
159,were,O
159,no,O
159,changes,O
159,in,O
159,Saudi,B-MISC
159,riyal,O
159,rates,O
159,.,O
160,The,O
160,market,O
160,was,O
160,very,O
160,quiet,O
160,because,O
160,of,O
160,summer,O
160,holidays,O
160,",",O
160,"""",O
160,one,O
160,dealer,O
160,said,O
160,.,O
161,The,O
161,spot,O
161,riyal,O
161,was,O
161,put,O
161,at,O
161,3.7504,O
161,/,O
161,06,O
161,to,O
161,the,O
161,dollar,O
161,.,O
162,One-month,B-MISC
162,interbank,O
162,deposits,O
162,were,O
162,at,O
162,5-1/2,O
162,",",O
162,3/8,O
162,percent,O
162,",",O
162,three,O
162,months,O
162,were,O
162,5-5/8,O
162,",",O
162,1/2,O
162,percent,O
162,and,O
162,six,O
162,months,O
162,were,O
162,5-3/4,O
162,",",O
162,5/8,O
162,percent,O
162,.,O
163,One-year,B-MISC
163,funds,O
163,were,O
163,at,O
163,six,O
163,",",O
163,5-7/8,O
163,percent,O
163,.,O
165,Israel,B-LOC
165,approves,O
165,Arafat,B-PER
165,'s,O
165,flight,O
165,to,O
165,West,B-LOC
165,Bank,I-LOC
165,.,O
166,JERUSALEM,B-LOC
166,1996-08-22,O
167,Israel,B-LOC
167,gave,O
167,Palestinian,B-MISC
167,President,O
167,Yasser,B-PER
167,Arafat,I-PER
167,permission,O
167,on,O
167,Thursday,O
167,to,O
167,fly,O
167,over,O
167,its,O
167,territory,O
167,to,O
167,the,O
167,West,B-LOC
167,Bank,I-LOC
167,",",O
167,ending,O
167,a,O
167,brief,O
167,Israeli-PLO,B-MISC
167,crisis,O
167,",",O
167,an,O
167,Arafat,B-PER
167,adviser,O
167,said,O
167,.,O
168,"""",O
168,The,O
168,problem,O
168,is,O
168,over,O
168,.,O
169,The,O
169,president,O
169,'s,O
169,aircraft,O
169,has,O
169,received,O
169,permission,O
169,to,O
169,pass,O
169,through,O
169,Israeli,B-MISC
169,airspace,O
169,but,O
169,the,O
169,president,O
169,is,O
169,not,O
169,expected,O
169,to,O
169,travel,O
169,to,O
169,the,O
169,West,B-LOC
169,Bank,I-LOC
169,before,O
169,Monday,O
169,",",O
169,"""",O
169,Nabil,B-PER
169,Abu,I-PER
169,Rdainah,I-PER
169,told,O
169,Reuters,B-ORG
169,.,O
170,Arafat,B-PER
170,had,O
170,been,O
170,scheduled,O
170,to,O
170,meet,O
170,former,O
170,Israeli,B-MISC
170,prime,O
170,minister,O
170,Shimon,B-PER
170,Peres,I-PER
170,in,O
170,the,O
170,West,B-LOC
170,Bank,I-LOC
170,town,O
170,of,O
170,Ramallah,B-LOC
170,on,O
170,Thursday,O
170,but,O
170,the,O
170,venue,O
170,was,O
170,changed,O
170,to,O
170,Gaza,B-LOC
170,after,O
170,Israel,B-LOC
170,denied,O
170,flight,O
170,clearance,O
170,to,O
170,the,O
170,Palestinian,B-MISC
170,leader,O
170,'s,O
170,helicopters,O
170,.,O
171,Palestinian,B-MISC
171,officials,O
171,accused,O
171,right-wing,O
171,Prime,O
171,Minister,O
171,Benjamin,B-PER
171,Netanyahu,I-PER
171,of,O
171,trying,O
171,to,O
171,stop,O
171,the,O
171,Ramallah,B-LOC
171,meeting,O
171,by,O
171,keeping,O
171,Arafat,B-PER
171,grounded,O
171,.,O
172,Arafat,B-PER
172,subsequently,O
172,cancelled,O
172,a,O
172,meeting,O
172,between,O
172,Israeli,B-MISC
172,and,O
172,PLO,B-ORG
172,officials,O
172,",",O
172,on,O
172,civilian,O
172,affairs,O
172,",",O
172,at,O
172,the,O
172,Allenby,B-LOC
172,Bridge,I-LOC
172,crossing,O
172,between,O
172,Jordan,B-LOC
172,and,O
172,the,O
172,West,B-LOC
172,Bank,I-LOC
172,.,O
173,Abu,B-PER
173,Rdainah,I-PER
173,said,O
173,Arafat,B-PER
173,had,O
173,decided,O
173,against,O
173,flying,O
173,to,O
173,the,O
173,West,B-LOC
173,Bank,I-LOC
173,on,O
173,Thursday,O
173,",",O
173,after,O
173,Israel,B-LOC
173,lifted,O
173,the,O
173,ban,O
173,",",O
173,because,O
173,he,O
173,had,O
173,a,O
173,busy,O
173,schedule,O
173,in,O
173,Gaza,B-LOC
173,and,O
173,would,O
173,not,O
173,be,O
173,free,O
173,until,O
173,Monday,O
173,.,O
175,Arafat,B-PER
175,to,O
175,meet,O
175,Peres,B-PER
175,in,O
175,Gaza,B-LOC
175,after,O
175,flight,O
175,ban,O
175,.,O
176,JERUSALEM,B-LOC
176,1996-08-22,O
177,Yasser,B-PER
177,Arafat,I-PER
177,will,O
177,meet,O
177,Shimon,B-PER
177,Peres,I-PER
177,in,O
177,Gaza,B-LOC
177,on,O
177,Thursday,O
177,after,O
177,Palestinians,B-MISC
177,said,O
177,the,O
177,right-wing,O
177,Israeli,B-MISC
177,government,O
177,had,O
177,barred,O
177,the,O
177,Palestinian,B-MISC
177,leader,O
177,from,O
177,flying,O
177,to,O
177,the,O
177,West,B-LOC
177,Bank,I-LOC
177,for,O
177,talks,O
177,with,O
177,the,O
177,former,O
177,prime,O
177,minister,O
177,.,O
178,"""",O
178,The,O
178,meeting,O
178,between,O
178,Peres,B-PER
178,and,O
178,Arafat,B-PER
178,will,O
178,take,O
178,place,O
178,at,O
178,Erez,B-LOC
178,checkpoint,O
178,in,O
178,Gaza,B-LOC
178,and,O
178,not,O
178,in,O
178,Ramallah,B-LOC
178,as,O
178,planned,O
178,",",O
178,"""",O
178,Peres,B-PER
178,',O
178,office,O
178,said,O
178,.,O
179,Palestinian,B-MISC
179,officials,O
179,said,O
179,the,O
179,Israeli,B-MISC
179,government,O
179,had,O
179,barred,O
179,Arafat,B-PER
179,from,O
179,overflying,O
179,Israel,B-LOC
179,in,O
179,a,O
179,Palestinian,B-MISC
179,helicopter,O
179,to,O
179,the,O
179,West,B-LOC
179,Bank,I-LOC
179,in,O
179,an,O
179,attempt,O
179,to,O
179,bar,O
179,the,O
179,meeting,O
179,with,O
179,Peres,B-PER
179,.,O
180,Israeli,B-MISC
180,Prime,O
180,Minister,O
180,Benjamin,B-PER
180,Netanyahu,I-PER
180,has,O
180,accused,O
180,opposition,O
180,leader,O
180,Peres,B-PER
180,",",O
180,who,O
180,he,O
180,defeated,O
180,in,O
180,May,O
180,elections,O
180,",",O
180,of,O
180,trying,O
180,to,O
180,undermine,O
180,his,O
180,Likud,B-ORG
180,government,O
180,'s,O
180,authority,O
180,to,O
180,conduct,O
180,peace,O
180,talks,O
180,.,O
182,Afghan,B-MISC
182,UAE,B-LOC
182,embassy,O
182,says,O
182,Taleban,B-MISC
182,guards,O
182,going,O
182,home,O
182,.,O
183,Hilary,B-PER
183,Gush,I-PER
184,DUBAI,B-LOC
184,1996-08-22,O
185,Three,O
185,Afghan,B-MISC
185,guards,O
185,brought,O
185,to,O
185,the,O
185,United,B-LOC
185,Arab,I-LOC
185,Emirates,I-LOC
185,last,O
185,week,O
185,by,O
185,Russian,B-MISC
185,hostages,O
185,who,O
185,escaped,O
185,from,O
185,the,O
185,Taleban,B-MISC
185,militia,O
185,will,O
185,return,O
185,to,O
185,Afghanistan,B-LOC
185,in,O
185,a,O
185,few,O
185,days,O
185,",",O
185,the,O
185,Afghan,B-MISC
185,embassy,O
185,in,O
185,Abu,B-LOC
185,Dhabi,I-LOC
185,said,O
185,on,O
185,Thursday,O
185,.,O
186,"""",O
186,Our,O
186,ambassador,O
186,is,O
186,in,O
186,touch,O
186,with,O
186,the,O
186,UAE,B-LOC
186,foreign,O
186,ministry,O
186,.,O
187,Their,O
187,return,O
187,to,O
187,Afghanistan,B-LOC
187,will,O
187,take,O
187,place,O
187,in,O
187,two,O
187,or,O
187,three,O
187,days,O
187,",",O
187,"""",O
187,an,O
187,embassy,O
187,official,O
187,said,O
187,.,O
188,"""",O
188,The,O
188,embassy,O
188,is,O
188,issuing,O
188,them,O
188,travel,O
188,documents,O
188,for,O
188,their,O
188,return,O
188,to,O
188,their,O
188,homeland,O
188,.,O
189,There,O
189,is,O
189,no,O
189,objection,O
189,to,O
189,their,O
189,travel,O
189,",",O
189,"""",O
189,he,O
189,added,O
189,.,O
190,The,O
190,three,O
190,Islamic,B-MISC
190,Taleban,I-MISC
190,guards,O
190,were,O
190,overpowered,O
190,by,O
190,seven,O
190,Russian,B-MISC
190,aircrew,O
190,who,O
190,escaped,O
190,to,O
190,UAE,B-LOC
190,state,O
190,Sharjah,B-LOC
190,last,O
190,Friday,O
190,on,O
190,board,O
190,their,O
190,own,O
190,aircraft,O
190,after,O
190,a,O
190,year,O
190,in,O
190,the,O
190,captivity,O
190,of,O
190,Taleban,B-MISC
190,militia,O
190,in,O
190,Kandahar,B-LOC
190,in,O
190,southern,O
190,Afghanistan,B-LOC
190,.,O
191,The,O
191,UAE,B-LOC
191,said,O
191,on,O
191,Monday,O
191,it,O
191,would,O
191,hand,O
191,over,O
191,the,O
191,three,O
191,to,O
191,the,O
191,International,B-ORG
191,Red,I-ORG
191,Crescent,I-ORG
191,",",O
191,possibly,O
191,last,O
191,Tuesday,O
191,.,O
192,It,O
192,has,O
192,since,O
192,been,O
192,silent,O
192,on,O
192,the,O
192,issue,O
192,.,O
193,When,O
193,asked,O
193,whether,O
193,the,O
193,three,O
193,guards,O
193,would,O
193,travel,O
193,back,O
193,to,O
193,Kandahar,B-LOC
193,or,O
193,the,O
193,Afghan,B-MISC
193,capital,O
193,Kabul,B-LOC
193,",",O
193,the,O
193,embassy,O
193,official,O
193,said,O
193,:,O
193,"""",O
193,That,O
193,has,O
193,not,O
193,been,O
193,decided,O
193,",",O
193,but,O
193,possibly,O
193,Kandahar,B-LOC
193,.,O
193,"""",O
194,Kandahar,B-LOC
194,is,O
194,the,O
194,headquarters,O
194,of,O
194,the,O
194,opposition,O
194,Taleban,B-MISC
194,militia,O
194,.,O
195,Kabul,B-LOC
195,is,O
195,controlled,O
195,by,O
195,President,O
195,Burhanuddin,B-PER
195,Rabbani,I-PER
195,'s,O
195,government,O
195,",",O
195,which,O
195,Taleban,B-MISC
195,is,O
195,fighting,O
195,to,O
195,overthrow,O
195,.,O
196,The,O
196,embassy,O
196,official,O
196,said,O
196,the,O
196,three,O
196,men,O
196,",",O
196,believed,O
196,to,O
196,be,O
196,in,O
196,their,O
196,20s,O
196,",",O
196,were,O
196,currently,O
196,in,O
196,Abu,B-LOC
196,Dhabi,I-LOC
196,.,O
197,He,O
197,did,O
197,not,O
197,elaborate,O
197,.,O
198,The,O
198,Russians,B-MISC
198,",",O
198,working,O
198,for,O
198,the,O
198,Aerostan,B-ORG
198,firm,O
198,in,O
198,the,O
198,Russian,B-MISC
198,republic,O
198,of,O
198,Tatarstan,B-LOC
198,",",O
198,were,O
198,taken,O
198,hostage,O
198,after,O
198,a,O
198,Taleban,B-MISC
198,MiG-19,B-MISC
198,fighter,O
198,forced,O
198,their,O
198,cargo,O
198,plane,O
198,to,O
198,land,O
198,in,O
198,August,O
198,1995,O
198,.,O
199,Taleban,B-MISC
199,said,O
199,its,O
199,shipment,O
199,of,O
199,ammunition,O
199,from,O
199,Albania,B-LOC
199,was,O
199,evidence,O
199,of,O
199,Russian,B-MISC
199,military,O
199,support,O
199,for,O
199,Rabbani,B-PER
199,'s,O
199,government,O
199,.,O
200,Moscow,B-LOC
200,said,O
200,the,O
200,crew,O
200,'s,O
200,nationality,O
200,was,O
200,coincidental,O
200,.,O
201,Numerous,O
201,diplomatic,O
201,attempts,O
201,to,O
201,free,O
201,the,O
201,seven,O
201,failed,O
201,.,O
202,The,O
202,Russians,B-MISC
202,",",O
202,who,O
202,said,O
202,they,O
202,overpowered,O
202,the,O
202,guards,O
202,--,O
202,two,O
202,armed,O
202,with,O
202,Kalashnikov,B-MISC
202,automatic,O
202,rifles,O
202,--,O
202,while,O
202,doing,O
202,regular,O
202,maintenance,O
202,work,O
202,on,O
202,their,O
202,Ilyushin,B-MISC
202,76,I-MISC
202,cargo,O
202,plane,O
202,last,O
202,Friday,O
202,",",O
202,left,O
202,the,O
202,UAE,B-LOC
202,capital,O
202,Abu,B-LOC
202,Dhabi,I-LOC
202,for,O
202,home,O
202,on,O
202,Sunday,O
202,.,O
204,Iraq,B-LOC
204,'s,O
204,Saddam,B-PER
204,meets,O
204,Russia,B-LOC
204,'s,O
204,Zhirinovsky,B-PER
204,.,O
205,BAGHDAD,B-LOC
205,1996-08-22,O
206,Iraqi,B-MISC
206,President,O
206,Saddam,B-PER
206,Hussein,I-PER
206,has,O
206,told,O
206,visiting,O
206,Russian,B-MISC
206,ultra-nationalist,O
206,Vladimir,B-PER
206,Zhirinovsky,I-PER
206,that,O
206,Baghdad,B-LOC
206,wanted,O
206,to,O
206,maintain,O
206,"""",O
206,friendship,O
206,and,O
206,cooperation,O
206,"""",O
206,with,O
206,Moscow,B-LOC
206,",",O
206,official,O
206,Iraqi,B-MISC
206,newspapers,O
206,said,O
206,on,O
206,Thursday,O
206,.,O
207,"""",O
207,President,O
207,Saddam,B-PER
207,Hussein,I-PER
207,stressed,O
207,during,O
207,the,O
207,meeting,O
207,Iraq,B-LOC
207,'s,O
207,keenness,O
207,to,O
207,maintain,O
207,friendship,O
207,and,O
207,cooperation,O
207,with,O
207,Russia,B-LOC
207,",",O
207,"""",O
207,the,O
207,papers,O
207,said,O
207,.,O
208,They,O
208,said,O
208,Zhirinovsky,B-PER
208,told,O
208,Saddam,B-PER
208,before,O
208,he,O
208,left,O
208,Baghdad,B-LOC
208,on,O
208,Wednesday,O
208,that,O
208,his,O
208,Liberal,B-ORG
208,Democratic,I-ORG
208,party,I-ORG
208,and,O
208,the,O
208,Russian,B-MISC
208,Duma,B-ORG
208,(,O
208,parliament,O
208,),O
208,"""",O
208,are,O
208,calling,O
208,for,O
208,an,O
208,immediate,O
208,lifting,O
208,of,O
208,the,O
208,embargo,O
208,"""",O
208,imposed,O
208,on,O
208,Iraq,B-LOC
208,after,O
208,its,O
208,1990,O
208,invasion,O
208,of,O
208,Kuwait,B-LOC
208,.,O
209,Zhirinovsky,B-PER
209,said,O
209,on,O
209,Tuesday,O
209,he,O
209,would,O
209,press,O
209,the,O
209,Russian,B-MISC
209,government,O
209,to,O
209,help,O
209,end,O
209,U.N.,B-ORG
209,trade,O
209,sanctions,O
209,on,O
209,Iraq,B-LOC
209,and,O
209,blamed,O
209,Moscow,B-LOC
209,for,O
209,delaying,O
209,establishment,O
209,of,O
209,good,O
209,ties,O
209,with,O
209,Baghdad,B-LOC
209,.,O
210,"""",O
210,Our,O
210,stand,O
210,is,O
210,firm,O
210,",",O
210,namely,O
210,we,O
210,are,O
210,calling,O
210,on,O
210,(,O
210,the,O
210,Russian,B-MISC
210,),O
210,government,O
210,to,O
210,end,O
210,the,O
210,economic,O
210,embargo,O
210,on,O
210,Iraq,B-LOC
210,and,O
210,resume,O
210,trade,O
210,ties,O
210,between,O
210,Russia,B-LOC
210,and,O
210,Iraq,B-LOC
210,",",O
210,"""",O
210,he,O
210,told,O
210,reporters,O
210,.,O
211,Zhirinovsky,B-PER
211,visited,O
211,Iraq,B-LOC
211,twice,O
211,in,O
211,1995,O
211,.,O
212,Last,O
212,October,O
212,he,O
212,was,O
212,invited,O
212,to,O
212,attend,O
212,the,O
212,referendum,O
212,held,O
212,on,O
212,Iraq,B-LOC
212,'s,O
212,presidency,O
212,",",O
212,which,O
212,extended,O
212,Saddam,B-PER
212,'s,O
212,term,O
212,for,O
212,seven,O
212,more,O
212,years,O
212,.,O
214,PRESS,O
214,DIGEST,O
214,-,O
214,Iraq,B-LOC
214,-,O
214,Aug,O
214,22,O
214,.,O
215,BAGHDAD,B-LOC
215,1996-08-22,O
216,These,O
216,are,O
216,some,O
216,of,O
216,the,O
216,leading,O
216,stories,O
216,in,O
216,the,O
216,official,O
216,Iraqi,B-MISC
216,press,O
216,on,O
216,Thursday,O
216,.,O
217,Reuters,B-ORG
217,has,O
217,not,O
217,verified,O
217,these,O
217,stories,O
217,and,O
217,does,O
217,not,O
217,vouch,O
217,for,O
217,their,O
217,accuracy,O
217,.,O
218,THAWRA,B-ORG
219,-,O
219,Iraq,B-LOC
219,'s,O
219,President,O
219,Saddam,B-PER
219,Hussein,I-PER
219,meets,O
219,with,O
219,chairman,O
219,of,O
219,the,O
219,Russian,B-MISC
219,liberal,O
219,democratic,O
219,party,O
219,Vladimir,B-PER
219,Zhirinovsky,I-PER
219,.,O
220,-,O
220,Turkish,B-MISC
220,foreign,O
220,minister,O
220,says,O
220,Turkey,B-LOC
220,will,O
220,take,O
220,part,O
220,in,O
220,the,O
220,Baghdad,B-LOC
220,trade,O
220,fair,O
220,that,O
220,will,O
220,be,O
220,held,O
220,in,O
220,November,O
220,.,O
221,IRAQ,B-LOC
222,-,O
222,A,O
222,shipload,O
222,of,O
222,12,O
222,tonnes,O
222,of,O
222,rice,O
222,arrives,O
222,in,O
222,Umm,B-LOC
